City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Kon Tum,VN,14.35,108.0,71.85,97,100,3.0,overcast clouds
349,Sembe,CG,1.6481,14.5806,89.83,43,90,2.42,overcast clouds
350,Esperance,AU,-33.8667,121.9,55.24,82,100,30.71,overcast clouds
351,Kamaishi,JP,39.2667,141.8833,72.55,92,100,1.52,overcast clouds
352,Chancay,PE,-11.5714,-77.2672,62.47,84,52,4.85,broken clouds
353,Laguna,US,38.421,-121.4238,71.2,72,1,3.0,clear sky
354,Zeya,RU,53.75,127.2667,71.96,90,100,2.73,overcast clouds
355,Teeli,RU,51.0333,90.2333,77.45,43,17,4.47,few clouds
356,Jardim,BR,-21.4803,-56.1381,67.87,21,0,4.97,clear sky
357,Lai,TD,9.3952,16.2989,92.61,43,96,5.55,overcast clouds
358,Tutoia,BR,-2.7619,-42.2744,83.66,62,7,9.66,clear sky
359,Rapid Valley,US,44.0625,-103.1463,79.14,64,1,3.44,clear sky
360,Bondeno,IT,44.8862,11.4108,95.2,46,65,5.01,broken clouds
361,Aqtobe,KZ,50.2797,57.2072,87.89,40,20,6.71,few clouds
362,Sagua De Tanamo,CU,20.5819,-75.2414,84.31,73,8,3.53,clear sky
363,Arkadelphia,US,34.1209,-93.0538,74.97,100,1,6.91,clear sky
364,Raton,US,36.9034,-104.4391,67.64,89,90,3.44,mist
365,Broome,US,42.2506,-75.833,67.17,89,90,1.99,mist
366,Iqaluit,CA,63.7506,-68.5145,43.7,81,83,4.0,broken clouds
367,Sawakin,SD,19.1059,37.3321,104.0,32,61,21.54,broken clouds
368,Terney,RU,45.0503,136.6092,70.14,99,98,3.87,light rain
369,Namibe,AO,-15.1961,12.1522,74.53,61,3,14.07,clear sky
370,Pisco,PE,-13.7,-76.2167,60.85,82,90,8.05,overcast clouds
371,Khandyga,RU,62.6667,135.6,64.89,98,100,4.59,light rain
372,Atar,MR,20.5169,-13.0499,108.48,7,93,15.08,overcast clouds
373,Los Llanos De Aridane,ES,28.6585,-17.9182,73.15,79,20,14.97,few clouds
374,Zyryanka,RU,65.75,150.85,62.82,64,100,8.28,overcast clouds
375,Rio Grande,BR,-32.035,-52.0986,50.11,56,0,10.83,clear sky
376,Muros,ES,42.7762,-9.0603,73.99,77,63,12.77,broken clouds
377,Dauphin,CA,51.1494,-100.0502,64.9,96,100,9.73,overcast clouds
378,Monrovia,LR,6.3005,-10.7969,79.29,76,91,10.6,overcast clouds
379,Vypolzovo,RU,57.8767,33.6986,65.43,59,23,9.31,light rain
380,Majene,ID,-3.5403,118.9707,75.97,91,100,7.76,overcast clouds
381,Talara,PE,-4.5772,-81.2719,66.96,82,0,20.71,clear sky
382,Kozhva,RU,65.1073,57.0459,72.21,30,75,8.86,broken clouds
383,Kudahuvadhoo,MV,2.6708,72.8944,82.98,74,100,13.09,overcast clouds
384,Sambava,MG,-14.2667,50.1667,75.06,75,0,15.86,light rain
385,Paratinga,BR,-12.6906,-43.1842,81.88,36,6,9.28,clear sky
386,Cassilandia,BR,-19.1133,-51.7342,72.07,11,21,3.98,few clouds
387,Estelle,US,29.8458,-90.1067,80.6,85,90,3.44,mist
388,Druzhba,UA,52.0428,33.9453,61.79,94,100,11.7,overcast clouds
389,Poum,NC,-20.2333,164.0167,71.17,67,23,10.89,few clouds
390,Faya,SA,18.3851,42.4509,63.12,79,75,11.36,broken clouds
391,Qaqortoq,GL,60.7167,-46.0333,46.9,99,100,10.0,moderate rain
392,Walvis Bay,NA,-22.9575,14.5053,57.09,52,5,14.29,clear sky
393,Ewa Beach,US,21.3156,-158.0072,78.75,68,1,11.99,clear sky
394,Manokwari,ID,-0.8667,134.0833,78.8,84,84,2.8,broken clouds
395,Kaeo,NZ,-35.1,173.7833,57.33,96,100,7.74,overcast clouds
396,Peniche,PT,39.3558,-9.3811,81.73,73,72,15.08,broken clouds
397,Chumikan,RU,54.7183,135.315,74.53,69,0,16.58,clear sky
398,Santa Cruz,BO,-17.8,-63.1667,63.86,31,40,9.22,scattered clouds
399,Bairiki,KI,1.3292,172.9752,82.4,83,20,5.75,light rain
400,Nalut,LY,30.3333,10.85,97.59,13,0,12.33,clear sky
401,Horni Plana,CZ,48.7674,14.0326,75.58,53,19,3.38,few clouds
402,Moose Factory,CA,51.2585,-80.6094,62.62,53,0,1.83,clear sky
403,Hobyo,SO,5.3505,48.5268,81.52,70,48,31.74,scattered clouds
404,Ahmadpur East,PK,29.1431,71.2598,104.76,29,21,6.35,few clouds
405,Loreto,MX,22.2667,-101.9667,59.58,79,49,4.16,scattered clouds
406,Filadelfia,US,39.9523,-75.1638,81.25,77,20,1.99,haze
407,Christchurch,NZ,-43.5333,172.6333,48.99,82,100,1.99,overcast clouds
408,Zhoucheng,CN,35.9122,116.3117,74.7,95,100,6.6,light rain
409,Jacareacanga,BR,-6.2222,-57.7528,85.51,39,0,3.51,clear sky
410,Boralday,KZ,43.3578,76.8594,89.46,19,90,8.95,moderate rain
411,Turukhansk,RU,65.8167,87.9833,68.02,52,0,3.11,clear sky
412,Adeje,ES,28.1227,-16.726,81.21,59,20,7.0,few clouds
413,Kinna,SE,57.5073,12.6946,81.75,32,28,5.21,scattered clouds
414,Deep River,CA,46.1001,-77.4995,61.95,52,4,7.0,clear sky
415,San Carlos De Bariloche,AR,-41.1456,-71.3082,29.95,100,75,3.44,fog
416,Chuy,UY,-33.6971,-53.4616,47.91,67,4,7.85,clear sky
417,Rayagada,IN,19.1667,83.4167,79.38,85,100,5.46,overcast clouds
418,Canton,CN,23.1167,113.25,84.15,72,100,8.63,overcast clouds
419,Agirish,RU,61.9247,63.0231,63.43,88,100,8.95,overcast clouds
420,Tahoua,NE,14.8888,5.2692,89.83,47,100,10.16,overcast clouds
421,Arica,CL,-18.475,-70.3042,59.23,77,90,5.75,overcast clouds
422,Fairview,US,40.8126,-73.999,79.83,71,75,3.44,haze
423,Taltal,CL,-25.4,-70.4833,59.83,61,30,2.04,scattered clouds
424,La Rioja,ES,42.25,-2.5,89.04,31,4,10.16,clear sky
425,College,US,64.8569,-147.8028,61.59,75,75,6.91,light rain
426,Kismayo,SO,-0.3582,42.5454,80.71,71,42,19.75,scattered clouds
427,Coahuayana,MX,18.7333,-103.6833,75.09,85,99,4.83,overcast clouds
428,Port Hardy,CA,50.6996,-127.4199,50.72,89,63,4.81,broken clouds
429,Luoyang,CN,34.6836,112.4536,74.5,96,100,14.05,light rain
430,Kyra,RU,49.5776,111.9753,68.41,94,100,4.94,overcast clouds
431,Qui Nhon,VN,13.7667,109.2333,84.67,68,100,17.56,overcast clouds
432,Kyren,RU,51.6828,102.1408,66.34,82,100,1.14,overcast clouds
433,Honiara,SB,-9.4333,159.95,77.0,89,30,5.91,scattered clouds
434,Jumla,NP,29.2747,82.1838,64.87,97,100,1.86,overcast clouds
435,Namatanai,PG,-3.6667,152.4333,78.76,86,100,5.17,light rain
436,Tromso,NO,69.6496,18.957,48.85,87,75,1.99,broken clouds
437,Lukuledi,TZ,-10.5667,38.8,81.77,50,100,3.36,overcast clouds
438,Jinchang,CN,38.4953,102.1739,85.21,29,26,4.5,scattered clouds
439,Hammerfest,NO,70.6634,23.6821,46.85,81,75,23.02,broken clouds
440,Sivaki,RU,52.6333,126.75,73.31,76,100,1.74,overcast clouds
441,Changli,CN,39.7042,119.1506,76.05,86,100,3.89,moderate rain
442,Mount Isa,AU,-20.7333,139.5,58.77,38,100,6.91,overcast clouds
443,Madisonville,US,37.3281,-87.4989,74.08,86,0,4.63,clear sky
444,Marzuq,YE,14.4,46.4667,80.91,58,65,15.57,broken clouds
445,Kargasok,RU,59.0556,80.8572,75.33,55,7,3.51,clear sky
446,Bhattiprolu,IN,16.1,80.7833,78.96,85,100,13.13,moderate rain
447,Dubuque,US,42.4833,-90.8668,69.62,78,1,5.75,mist
448,Leningradskiy,RU,69.3833,178.4167,35.35,83,100,2.48,overcast clouds
449,Arman,RU,59.7,150.1667,53.22,94,100,4.76,overcast clouds
450,Uyuni,BO,-20.4597,-66.825,42.44,27,0,2.57,clear sky
451,Minot,US,48.2325,-101.2963,73.62,69,40,10.0,scattered clouds
452,Teya,RU,60.3778,92.6267,61.39,89,100,4.14,moderate rain
453,General Pico,AR,-35.6566,-63.7568,49.41,53,86,5.75,overcast clouds
454,San Bartolome,ES,27.9248,-15.5733,69.31,59,20,32.21,few clouds
455,Taksimo,RU,56.3444,114.8794,66.94,63,100,1.57,overcast clouds
456,Tessalit,ML,20.1986,1.0114,102.69,24,82,24.81,broken clouds
457,Muncar,ID,-8.4333,114.3333,74.53,86,80,2.35,broken clouds
458,Omsukchan,RU,62.5333,155.8,60.71,68,100,2.48,overcast clouds
459,Caronport,CA,50.4501,-105.8179,66.4,85,21,5.61,few clouds
460,Eyl,SO,7.9803,49.8164,89.26,47,100,25.23,overcast clouds
461,Mastic Beach,US,40.7668,-72.8521,79.11,78,1,4.61,clear sky
462,Sur,OM,22.5667,59.5289,99.43,46,31,6.78,scattered clouds
463,Husavik,IS,66.0449,-17.3389,61.81,61,27,5.39,scattered clouds
464,Along,IN,28.1667,94.7667,80.15,94,100,1.03,overcast clouds
465,Patos,BR,-7.0244,-37.28,85.64,42,8,18.9,clear sky
466,Hirado,JP,33.3597,129.5531,83.39,77,100,10.69,moderate rain
467,Nara,JP,34.6851,135.8049,84.9,94,13,2.55,few clouds
468,Ler,SS,8.3018,30.1418,83.53,63,100,8.16,overcast clouds
469,Yulara,AU,-25.2406,130.9889,60.64,36,0,5.75,clear sky
470,Tonstad,NO,58.6626,6.7169,66.61,42,6,7.47,clear sky
471,Beroroha,MG,-21.6667,45.1667,89.37,24,1,7.67,clear sky
472,Chanika,TZ,-5.4167,38.0167,75.81,55,100,5.82,overcast clouds
473,Zhenlai,CN,45.8495,123.2973,80.65,63,33,6.91,scattered clouds
474,Dhidhdhoo,MV,6.8833,73.1,83.3,78,100,16.49,overcast clouds
475,Zhangjiakou,CN,40.81,114.8794,69.93,80,100,9.04,overcast clouds
476,Pochutla,MX,15.7432,-96.4661,76.82,85,54,4.07,broken clouds
477,Progreso,MX,21.2833,-89.6667,77.52,88,12,7.87,few clouds
478,Irkutsk,RU,52.2978,104.2964,68.77,64,0,8.95,clear sky
479,Olafsvik,IS,64.8945,-23.7142,53.26,79,7,14.76,clear sky
480,Amuntai,ID,-2.4177,115.2494,74.44,96,100,1.92,moderate rain
481,Colombo,LK,6.9319,79.8478,84.15,80,97,14.74,overcast clouds
482,Tynda,RU,55.1667,124.7167,62.47,94,98,2.77,overcast clouds
483,Ozinki,RU,51.1786,49.6769,91.49,33,44,3.42,scattered clouds
484,Opuwo,NA,-18.0607,13.84,81.27,12,0,9.71,clear sky
485,Hambantota,LK,6.1241,81.1185,88.14,62,20,13.8,light rain
486,Haines Junction,CA,60.7522,-137.5108,48.02,91,88,3.62,overcast clouds
487,Naivasha,KE,-0.7167,36.4359,66.11,57,54,10.04,light rain
488,Flin Flon,CA,54.7682,-101.865,64.58,60,99,5.01,overcast clouds
489,Lerwick,GB,60.1545,-1.1494,53.6,77,47,10.04,scattered clouds
490,Veere,NL,51.5483,3.6667,82.02,67,0,5.99,clear sky
491,Solton,RU,52.8429,86.4787,71.19,82,28,1.48,light rain
492,Sinjar,IQ,36.3209,41.8754,102.27,14,0,19.89,clear sky
493,Disna,BY,55.568,28.1971,72.45,35,0,15.23,clear sky
494,Kerrville,US,30.0474,-99.1403,72.81,93,75,0.0,broken clouds
495,Shimoda,JP,34.6667,138.95,76.1,85,11,1.81,few clouds
496,Anaco,VE,9.4389,-64.4728,80.24,64,96,10.87,overcast clouds
497,Buchanan,LR,5.8808,-10.0467,78.26,80,99,9.42,light rain
498,Rawson,AR,-43.3002,-65.1023,48.24,77,100,10.69,overcast clouds
499,Requena,ES,39.4883,-1.1004,86.0,17,0,11.43,clear sky
500,Hirara,JP,24.8,125.2833,82.54,88,100,52.9,moderate rain
501,Fairbanks,US,64.8378,-147.7164,61.61,75,75,4.61,light rain
502,Asau,RO,46.4333,26.4,70.72,62,85,8.01,overcast clouds
503,Kieta,PG,-6.2167,155.6333,78.75,86,62,6.67,light rain
504,Dudinka,RU,69.4058,86.1778,67.82,41,1,5.12,clear sky
505,Khokhlovo,RU,59.1492,37.3998,66.22,50,19,6.31,few clouds
506,Payo,ID,-3.7508,103.6372,75.06,92,81,3.0,broken clouds
507,Charters Towers,AU,-20.1,146.2667,56.66,37,7,9.66,clear sky
508,Princeton,US,25.5384,-80.4089,86.99,85,1,5.75,clear sky
509,Villanueva De Cordoba,ES,38.3228,-4.6287,89.33,9,0,7.34,clear sky
510,Ixtapa,MX,20.7,-105.2,79.23,88,92,3.4,overcast clouds
511,Gazanjyk,TM,39.2446,55.5154,107.01,9,0,8.66,clear sky
512,Flinders,AU,-34.5833,150.8552,48.2,77,1,3.0,clear sky
513,Pareora,NZ,-44.4871,171.2132,44.19,92,100,6.76,overcast clouds
514,Klamath Falls,US,42.2249,-121.7817,52.86,85,1,0.0,clear sky
515,Aripuana,BR,-9.1667,-60.6333,80.82,37,0,4.54,clear sky
516,Praia Da Vitoria,PT,38.7333,-27.0667,73.76,71,18,9.91,few clouds
517,Channel-Port Aux Basques,CA,47.5702,-59.1367,62.98,93,49,3.06,scattered clouds
518,Nenjiang,CN,49.1833,125.2167,75.81,87,99,5.86,overcast clouds
519,Ambon,ID,-3.6954,128.1814,79.23,84,100,11.39,moderate rain
520,Almunecar,ES,36.7339,-3.6907,104.54,67,0,0.56,clear sky
521,Tanda,IN,26.55,82.65,87.15,74,100,5.82,overcast clouds
522,Nanakuli,US,21.3906,-158.1547,78.75,69,1,8.05,clear sky
523,Miramar,US,25.9873,-80.2323,86.99,86,20,3.0,few clouds
524,Ahuimanu,US,21.4447,-157.8378,78.51,74,75,12.66,broken clouds
525,Makakilo City,US,21.3469,-158.0858,77.32,69,1,8.05,clear sky
526,Beyneu,KZ,45.3167,55.2,104.32,14,7,6.71,clear sky
527,Medicine Hat,CA,50.0501,-110.6683,71.73,41,2,6.53,clear sky
528,Lianran,CN,24.9227,102.485,64.83,91,100,2.33,overcast clouds
529,Inta,RU,66.0317,60.1659,69.1,39,21,6.22,few clouds
530,Novomykolayivka,UA,47.9781,35.9102,82.65,59,1,8.7,clear sky
531,Krasnyy Chikoy,RU,50.3643,108.7512,62.29,99,100,2.8,overcast clouds
532,Urengoy,RU,65.9667,78.3667,71.28,67,100,10.2,light rain
533,San Vicente,AR,-26.6167,-54.1333,59.22,47,27,1.92,scattered clouds
534,Marshfield,US,44.6689,-90.1718,60.75,59,90,8.05,overcast clouds
535,Ilhabela,BR,-23.7781,-45.3581,64.83,57,100,2.48,overcast clouds
536,Palauig,PH,15.435,119.9045,80.15,88,100,8.1,light rain
537,La Ronge,CA,55.1001,-105.2842,61.2,71,100,4.92,overcast clouds
538,Sabang,ID,5.8933,95.3214,83.44,79,100,24.23,overcast clouds
539,Tabou,CI,4.423,-7.3528,79.36,68,100,6.98,overcast clouds
540,Wladyslawowo,PL,54.7909,18.4009,71.15,62,77,9.75,broken clouds
541,Bozhou,CN,33.8772,115.7703,77.09,91,100,7.63,light rain
542,Mapimi,MX,25.8167,-103.85,65.17,76,100,5.12,overcast clouds
543,Whitefish,US,48.4111,-114.3376,62.42,93,1,3.44,mist
544,Hervey Bay,AU,-25.2986,152.8535,51.04,55,0,1.01,clear sky
545,Beloha,MG,-25.1667,45.05,84.69,32,0,4.43,clear sky
546,Stokmarknes,NO,68.5646,14.9108,52.5,90,75,21.85,broken clouds
547,San Rafael,AR,-34.6177,-68.3301,50.68,27,100,1.88,overcast clouds
548,Alamos,MX,27.0167,-108.9333,76.82,70,99,3.06,overcast clouds
549,Bac Lieu,VN,9.285,105.7244,81.34,77,85,8.57,overcast clouds
550,Vikulovo,RU,56.8167,70.6107,77.49,55,6,10.87,clear sky
551,Greensburg,US,40.3015,-79.5389,72.1,93,90,1.99,mist
552,Kholodnyy,RU,62.7167,147.95,61.36,86,100,3.76,overcast clouds
553,San Policarpo,PH,12.1791,125.5072,82.94,73,100,14.56,overcast clouds
554,Clonakilty,IE,51.6231,-8.8706,76.21,78,100,11.7,overcast clouds
555,Bom Jesus,BR,-9.0744,-44.3586,87.33,38,0,10.51,clear sky
556,Anshun,CN,26.25,105.9333,67.59,91,15,3.22,few clouds
557,Caconda,AO,-13.7333,15.0667,80.37,13,0,7.11,clear sky
558,Villa Carlos Paz,AR,-31.4241,-64.4978,58.89,45,2,4.0,clear sky
559,Kroya,ID,-7.6331,109.2461,77.79,84,9,6.64,clear sky
560,Praia,CV,14.9215,-23.5087,79.81,76,98,7.43,overcast clouds
561,Paciran,ID,-6.8767,112.3761,81.16,73,40,7.85,scattered clouds
562,Marienburg,PL,54.0359,19.0266,71.89,59,100,9.95,overcast clouds
563,Guadalupe Y Calvo,MX,26.1,-106.9667,54.23,93,97,2.93,overcast clouds
564,Viisoara,RO,46.55,23.9167,67.6,63,75,18.99,light rain
565,Mudon,MM,16.2578,97.7164,79.11,90,100,15.37,overcast clouds
566,Himatnagar,IN,23.6,72.95,88.61,67,100,12.15,overcast clouds
567,Suhbaatar,MN,50.2314,106.2078,59.94,92,41,1.7,scattered clouds
568,Wajima,JP,37.4,136.9,78.03,89,1,10.07,clear sky
569,Erzin,TR,36.9559,36.2,92.12,60,17,13.47,few clouds
570,Ozernovskiy,RU,51.5,156.5167,51.58,98,93,3.89,overcast clouds
571,Rocha,UY,-34.4833,-54.3333,52.03,57,0,4.94,clear sky
572,Yenagoa,NG,4.9247,6.2642,82.98,64,100,7.18,overcast clouds
573,Kisangani,CD,0.5167,25.2,83.12,52,88,2.3,overcast clouds
574,Sisimiut,GL,66.9395,-53.6735,45.7,77,56,6.73,broken clouds
575,Huambo,AO,-12.7761,15.7392,80.89,14,0,5.44,clear sky
576,Huarmey,PE,-10.0681,-78.1522,64.69,81,12,5.41,few clouds
577,Samana,DO,19.2056,-69.3369,80.82,89,40,0.0,scattered clouds
578,Trapani,IT,37.8333,12.6667,91.71,38,0,13.98,clear sky
579,Huangnihe,CN,43.5583,128.0239,70.29,90,10,3.33,clear sky
580,Haapiti,PF,-17.5667,-149.8667,76.73,77,6,17.18,light rain
581,Seddon,AU,-37.8068,144.8916,50.31,85,40,6.91,scattered clouds
582,Hamada,JP,34.8833,132.0833,79.0,69,100,4.52,overcast clouds
583,Terrace Bay,CA,48.7834,-87.1,60.37,58,0,2.59,clear sky
584,Asosa,ET,10.0667,34.5333,63.7,96,100,3.96,moderate rain
585,Kenora,CA,49.8167,-94.4337,63.57,100,90,10.36,smoke
586,Sola,VU,-13.8833,167.55,79.21,80,21,10.54,few clouds
587,Egvekinot,RU,66.3167,-179.1667,38.62,88,96,11.43,overcast clouds
588,Lensk,RU,60.7253,114.9278,66.99,63,39,3.69,scattered clouds
589,Dayong,CN,25.0209,118.2898,78.01,77,100,0.92,overcast clouds
590,Nadym,RU,65.5333,72.5167,63.84,92,100,12.41,light rain
591,Ossora,RU,59.2353,163.0719,55.96,89,68,3.04,broken clouds
592,Kahului,US,20.8947,-156.47,76.26,92,40,16.11,scattered clouds
593,Viransehir,TR,37.2353,39.7631,101.84,15,0,12.28,clear sky
594,Port Hawkesbury,CA,45.6169,-61.3485,71.19,91,74,3.0,broken clouds
595,Belmonte,BR,-15.8631,-38.8828,72.1,79,81,14.5,broken clouds
596,Tucupita,VE,9.0622,-62.051,77.52,92,99,4.41,overcast clouds
597,Carmo Do Paranaiba,BR,-19.0008,-46.3161,66.76,65,15,7.61,few clouds
598,Kaspiyskiy,RU,45.3929,47.3707,96.01,32,0,15.79,clear sky
599,Jacona,US,35.8906,-106.0422,67.35,76,100,2.84,overcast clouds
600,Varna,BG,43.2167,27.9167,90.88,57,40,14.97,scattered clouds
601,Mwinilunga,ZM,-11.7358,24.4293,81.72,17,72,5.1,broken clouds
602,Kolosovka,RU,56.4678,73.611,75.96,66,10,6.15,clear sky
603,Benguela,AO,-12.5763,13.4055,75.79,69,25,8.28,scattered clouds
604,Hounde,BF,11.5,-3.5167,92.7,40,17,7.63,few clouds
605,Jiuquan,CN,39.7432,98.5174,82.71,32,97,5.57,overcast clouds
606,Rohri,PK,27.6922,68.8951,102.07,47,2,11.5,haze
607,Picui,BR,-6.5106,-36.3469,81.12,55,60,20.42,broken clouds
608,Ankazoabo,MG,-22.2833,44.5167,87.21,23,15,1.36,few clouds
609,Catalina Foothills,US,32.2979,-110.9187,82.69,70,1,1.99,clear sky
610,Balkanabat,TM,39.5108,54.3671,103.19,13,0,17.34,clear sky
611,Vardo,NO,70.3705,31.1107,52.0,71,75,19.57,broken clouds
612,Avera,US,33.194,-82.5271,75.07,90,100,6.82,light rain
613,Lao Cai,VN,22.4833,103.95,78.75,94,82,2.44,broken clouds
614,Medvedovskaya,RU,45.4531,39.0258,91.62,29,26,15.55,scattered clouds
615,Camargo,MX,27.6667,-105.1667,70.95,63,0,5.03,clear sky
616,Matara,LK,5.9485,80.5353,80.89,80,100,13.51,overcast clouds
617,Dawlatabad,AF,36.4141,64.9053,103.19,10,37,11.92,scattered clouds
618,Trani,IT,41.2727,16.4154,84.52,53,0,11.14,clear sky
619,Seymchan,RU,62.8833,152.4333,67.1,58,100,4.7,overcast clouds
620,Port Hedland,AU,-20.3167,118.5667,71.65,94,31,10.36,scattered clouds
621,Alofi,NU,-19.0595,-169.9187,75.61,77,100,18.48,light rain
622,Listvyanskiy,RU,54.4399,83.4984,70.39,67,0,8.57,clear sky
623,Rabo De Peixe,PT,37.8,-25.5833,71.11,73,20,16.11,few clouds
624,Paita,PE,-5.0892,-81.1144,66.76,82,0,11.01,clear sky
625,Aitape,PG,-3.1374,142.3475,77.97,89,59,3.76,broken clouds
626,Sioux Lookout,CA,50.1001,-91.917,62.6,64,94,5.61,overcast clouds
627,Artigas,UY,-30.4,-56.4667,50.0,58,0,4.07,clear sky
628,Kosh-Agach,RU,50.0,88.6667,69.94,39,47,8.03,scattered clouds
629,Ende,ID,-8.8432,121.6623,76.05,86,46,2.44,scattered clouds
630,Marsh Harbour,BS,26.5412,-77.0636,83.07,75,100,12.55,overcast clouds
631,Kirkland Lake,CA,48.1446,-80.0377,58.12,55,0,6.82,clear sky
632,Somerset East,ZA,-32.7217,25.588,55.29,16,0,23.44,clear sky
633,Mutis,CO,6.2262,-77.4044,80.73,85,100,6.13,moderate rain
634,Quzhou,CN,28.9594,118.8686,76.8,73,10,6.93,clear sky
635,Letlhakane,BW,-21.4167,25.5833,76.1,14,0,8.32,clear sky
636,Ketchikan,US,55.3422,-131.6461,55.87,94,90,0.0,overcast clouds
637,Ganzhou,CN,28.8184,115.4327,81.64,80,30,4.43,scattered clouds
638,Narasannapeta,IN,18.4167,84.05,81.68,81,100,11.81,heavy intensity rain
639,Isla Vista,US,34.4133,-119.861,65.43,86,1,0.0,clear sky
640,Steamboat Springs,US,40.485,-106.8317,63.93,90,1,0.0,clear sky
641,Itarema,BR,-2.9248,-39.9167,85.48,51,0,16.15,clear sky
642,Mamlyutka,KZ,54.9375,68.5394,79.97,50,41,6.85,scattered clouds
643,Maria La Baja,CO,9.9832,-75.3016,85.28,56,11,6.96,few clouds
644,Hailar,CN,49.2,119.7,75.96,75,2,9.19,clear sky
645,Santa Rita,BR,-7.1139,-34.9781,75.87,100,90,9.22,overcast clouds
646,Caucaia,BR,-3.7361,-38.6531,85.06,42,20,17.27,few clouds
647,Saint-Leu,RE,-21.15,55.2833,76.03,69,36,4.56,scattered clouds
648,Santa Fe,AR,-31.6333,-60.7,52.02,65,0,4.0,clear sky
649,Bosaso,SO,11.2842,49.1816,90.77,50,100,4.65,overcast clouds
650,Saint-Francois,FR,46.4154,3.9054,85.68,42,0,6.91,clear sky
651,Marovoay,MG,-16.1,46.6333,86.14,24,0,13.29,clear sky
652,Baft,IR,29.234,56.6057,82.99,11,0,12.77,clear sky
653,Waingapu,ID,-9.6567,120.2641,74.79,77,23,5.97,few clouds
654,Nome,US,64.5011,-165.4064,46.47,93,90,14.97,light rain
655,Chifeng,CN,42.2683,118.9636,77.23,62,100,10.67,light rain
656,Hayrabolu,TR,41.2131,27.1069,85.46,20,3,12.01,clear sky
657,Naryan-Mar,RU,67.6713,53.087,58.84,76,100,9.51,overcast clouds
658,Fort Madison,US,40.6298,-91.3151,75.11,100,53,0.0,broken clouds
659,Mumford,GH,5.2618,-0.759,77.99,70,78,11.48,broken clouds
660,Kloulklubed,PW,7.0419,134.2556,82.9,74,16,10.25,few clouds
661,Amga,RU,60.8953,131.9608,67.8,82,100,2.93,overcast clouds
662,Amapa,BR,1.0,-52.0,81.09,74,15,3.96,few clouds
663,Kenai,US,60.5544,-151.2583,55.02,98,90,4.61,light rain
664,Cockburn Town,TC,21.4612,-71.1419,81.57,78,44,19.06,scattered clouds
665,Malakal,SS,9.5334,31.6605,81.09,72,100,7.74,light rain
666,Alice Springs,AU,-23.7,133.8833,58.55,44,31,8.05,scattered clouds
667,Sawtell,AU,-30.3833,153.1,55.18,54,29,13.8,scattered clouds
668,Kysyl-Syr,RU,63.8986,122.7617,62.38,70,100,2.55,overcast clouds
669,Gao,ML,16.6362,1.637,94.91,24,100,0.72,overcast clouds
670,Krutikha,RU,53.9599,81.2093,74.08,53,0,6.98,clear sky
671,Prince Rupert,CA,54.3161,-130.3201,53.22,90,99,3.36,overcast clouds
672,Contamana,PE,-7.3333,-75.0167,70.59,63,0,2.04,clear sky
673,Upata,VE,8.0086,-62.3989,78.19,81,96,5.68,overcast clouds
674,Port Antonio,JM,18.18,-76.4612,85.91,81,100,11.05,overcast clouds
675,Rio Negro,BR,-26.1058,-49.7975,62.64,42,21,1.39,few clouds
676,Pyapon,MM,16.2833,95.6833,79.68,86,100,16.33,moderate rain
677,Saint-Augustin,CA,51.226,-58.6502,62.62,61,99,8.59,overcast clouds
678,Great Falls,US,47.5002,-111.3008,70.41,69,1,1.01,haze
679,Marsa Matruh,EG,31.3525,27.2453,84.49,61,0,14.72,clear sky
680,Maragogi,BR,-9.0122,-35.2225,76.96,82,57,13.38,broken clouds
681,Mattru,SL,7.6244,-11.8332,82.06,72,100,5.66,light rain
682,Mkushi,ZM,-13.6202,29.3939,82.49,17,0,4.97,clear sky
683,Nyrob,RU,60.733,56.7202,75.52,37,25,8.32,scattered clouds
684,Lata,PT,40.1629,-8.3327,82.35,50,6,9.71,clear sky
685,Lawrenceburg,US,38.0373,-84.8966,74.53,84,1,1.01,clear sky
686,Roald,NO,62.5833,6.1333,72.1,67,0,8.05,clear sky
687,Umba,RU,66.6871,34.3429,53.71,63,97,11.18,overcast clouds
688,Tambovka,RU,50.0969,128.0489,77.7,77,96,5.03,overcast clouds
689,Yamada,JP,39.4667,141.95,71.6,94,99,1.05,overcast clouds
690,Saint-Georges,GD,12.0564,-61.7485,83.88,79,40,17.27,scattered clouds
